t,V
12.39,0.16
12.392,0.152
12.394,0.16
12.396,0.168
12.398,0.16
12.4,0.168
12.402,0.168
12.404,0.168
12.406,0.168
12.408,0.168
12.41,0.176
12.412,0.176
12.414,0.176
12.416,0.184
12.418,0.184
12.42,0.176
12.422,0.184
12.424,0.192
12.426,0.2
12.428,0.216
12.43,0.208
12.432,0.224
12.434,0.224
12.436,0.232
12.438,0.232
12.44,0.256
12.442,0.24
12.444,0.264
12.446,0.264
12.448,0.264
12.45,0.264
12.452,0.264
12.454,0.272
12.456,0.272
12.458,0.272
12.46,0.28
12.462,0.272
12.464,0.288
12.466,0.304
12.468,0.304
12.47,0.304
12.472,0.328
12.474,0.352
12.476,0.336
12.478,0.376
12.48,0.4
12.482,0.4
12.484,0.4
12.486,0.408
12.488,0.408
12.49,0.4
12.492,0.4
12.494,0.392
12.496,0.392
12.498,0.4
12.5,0.392
12.502,0.416
12.504,0.416
12.506,0.424
12.508,0.424
12.51,0.424
12.512,0.424
12.514,0.416
12.516,0.448
12.518,0.432
12.52,0.448
12.522,0.52
12.524,0.568
12.526,0.552
12.528,0.592
12.53,0.6
12.532,0.616
12.534,0.6
12.536,0.68
12.538,0.672
12.54,0.728
12.542,0.736
12.544,0.624
12.546,0.552
12.548,0.408
12.55,0.352
12.552,0.344
12.554,0.328
12.556,0.312
12.558,0.192
12.56,0.184
12.562,0.16
12.564,0.096
12.566,0.08
12.568,0.088
12.57,0.048
12.572,0.056
12.574,0.04
12.576,0.04
12.578,0.04
12.58,0.032
12.582,0.032
12.584,0.032
12.586,0.024
12.588,0.024
12.59,0.024
12.592,0.024
12.594,0.024
12.596,0.024
12.598,0.024
12.6,0.024
12.602,0.024
12.604,0.016
12.606,0.016
12.608,0.016
12.61,0.016
12.612,0.024
12.614,0.016
12.616,0.016
12.618,0.024
12.62,0.024
12.622,0.016
12.624,0.016
12.626,0.016
12.628,0.016
12.63,0.016
12.632,0.016
12.634,0.016
12.636,0.016
12.638,0.016
12.64,0.016
12.642,0.016
12.644,0.016
12.646,0.008
12.648,0.016
12.65,0.016
12.652,0.016
12.654,0.016
12.656,0.008
12.658,0.016
12.66,0.016
12.662,0.016
12.664,0.024
12.666,0.016
12.668,0.016
12.67,0.016
12.672,0.016
12.674,0.008
12.676,0.008
12.678,0.016
12.68,0.016
12.682,0.016
12.684,0.016
12.686,0.016
12.688,0.016
12.69,0.016
12.692,0.016
12.694,0.008
12.696,0.008
12.698,0.016
12.7,0.008
12.702,0.008
12.704,0.008
12.706,0.008
12.708,0.008
12.71,0.016
12.712,0.016
12.714,0.016
12.716,0.008
12.718,0.008
12.72,0.016
12.722,0.016
12.724,0.016
12.726,0.008
12.728,0.016
12.73,0.008
12.732,0.016
12.734,0.016
12.736,0.008
12.738,0.008
12.74,0.008
12.742,0.008
12.744,0.008
12.746,0.016
12.748,0.008
12.75,0.008
12.752,0.008
12.754,0.008
12.756,0.008
12.758,0.016
12.76,0.008
12.762,0.008
12.764,0.016
12.766,0.016
12.768,0.016
12.77,0.016
12.772,0.016
12.774,0.008
12.776,0.008
12.778,0.008
12.78,0.016
12.782,0.016
12.784,0.016
12.786,0.008
12.788,0.016
12.79,0.016
12.792,0.008
12.794,0.008
12.796,0.016
12.798,0.008
12.8,0.016
12.802,0.008
12.804,0.008
12.806,0.016
12.808,0.016
12.81,0.008
12.812,0.008
12.814,0.008
12.816,0.016
12.818,0.008
12.82,0.008
12.822,0.016
12.824,0.016
12.826,0.016
12.828,0.008
12.83,0.008
12.832,0.016
12.834,0.016
12.836,0.016
12.838,0.008
12.84,0.008
12.842,0.008
12.844,0.008
12.846,0.016
12.848,0.016
12.85,0.008
12.852,0.008
12.854,0.016
12.856,0.016
12.858,0.016
12.86,0.008
12.862,0.016
12.864,0.016
12.866,0.016
12.868,0.008
12.87,0.008
12.872,0.008
12.874,0.008
12.876,0.008
12.878,0.016
12.88,0.008
12.882,0.008
12.884,0.016
12.886,0.016
12.888,0.008
12.89,0.016
12.892,0.008
12.894,0.008
12.896,0.008
12.898,0.008
12.9,0.008
12.902,0.016
12.904,0.008
12.906,0.008
12.908,0.008
12.91,0.008
12.912,0.008
12.914,0.008
12.916,0.008
12.918,0.008
12.92,0.016
12.922,0.008
12.924,0.008
12.926,0.016
12.928,0.008
12.93,0.008
12.932,0.016
12.934,0.008
12.936,0.008
12.938,0.008
12.94,0.008
12.942,0.016
12.944,0.008
12.946,0.008
12.948,0.016
12.95,0.016
12.952,0.008
12.954,0.008
12.956,0.016
12.958,0.016
12.96,0.016
12.962,0.008
12.964,0.016
12.966,0.008
12.968,0.008
12.97,0.008
12.972,0.008
12.974,0.016
12.976,0.008
12.978,0.008
12.98,0.008
12.982,0.008
12.984,0.016
12.986,0.016
12.988,0.016
12.99,0.016
12.992,0.016
12.994,0.008
12.996,0.008
12.998,0.008
13,0.008
13.002,0.008
13.004,0.008
13.006,0.016
13.008,0.008
13.01,0.008
13.012,0.016
13.014,0.016
13.016,0.016
13.018,0.016
13.02,0.008
13.022,0.016
13.024,0.008
13.026,0.008
13.028,0.008
13.03,0.008
13.032,0.016
13.034,0.008
13.036,0.008
13.038,0.016
13.04,0.008
13.042,0.008
13.044,0.016
13.046,0.016
13.048,0.008
13.05,0.008
13.052,0.008
13.054,0.008
13.056,0.008
13.058,0.008
13.06,0.008
13.062,0.016
13.064,0.008
13.066,0.016
13.068,0.008
13.07,0.016
13.072,0.016
13.074,0.016
13.076,0.016
13.078,0.008
13.08,0.008
13.082,0.008
13.084,0.008
13.086,0.016
13.088,0.016
13.09,0.008
13.092,0.016
13.094,0.016
13.096,0.016
13.098,0.016
13.1,0.008
13.102,0.016
13.104,0.008
13.106,0.008
13.108,0.016
13.11,0.008
13.112,0.016
13.114,0.016
13.116,0.008
13.118,0.016
13.12,0.008
13.122,0.008
13.124,0.008
13.126,0.008
13.128,0.016
13.13,0.016
13.132,0.008
13.134,0.008
13.136,0.016
13.138,0.008
13.14,0.016
13.142,0.008
13.144,0.008
13.146,0.008
13.148,0.008
13.15,0.008
13.152,0.008
13.154,0.008
13.156,0.008
13.158,0.008
13.16,0.016
13.162,0.008
13.164,0.008
13.166,0.008
13.168,0.008
13.17,0.016
13.172,0.008
13.174,0.008
13.176,0.008
13.178,0.016
13.18,0.008
13.182,0.008
13.184,0.008
13.186,0.016
13.188,0.008
13.19,0.016
13.192,0.008
13.194,0.008
13.196,0.016
13.198,0.008
13.2,0.008
13.202,0.016
13.204,0.008
13.206,0.016
13.208,0.008
13.21,0.016
13.212,0.016
13.214,0.016
13.216,0.008
13.218,0.008
13.22,0.016
13.222,0.008
13.224,0.008
13.226,0.008
13.228,0.008
13.23,0.016
13.232,0.016
13.234,0.008
13.236,0.016
13.238,0.008
13.24,0.016
13.242,0.016
13.244,0.008
13.246,0.008
13.248,0.016
13.25,0.008
13.252,0.008
13.254,0.016
13.256,0.008
13.258,0.008
13.26,0.016
13.262,0.008
13.264,0.016
13.266,0.008
13.268,0.016
13.27,0.016
13.272,0.016
13.274,0.008
13.276,0.016
13.278,0.008
13.28,0.008
13.282,0.008
13.284,0.016
13.286,0.008
13.288,0.016
13.29,0.016
13.292,0.008
13.294,0.016
13.296,0.008
13.298,0.008
13.3,0.008
13.302,0.008
13.304,0.008
13.306,0.016
13.308,0.008
13.31,0.016
13.312,0.016
13.314,0.016
13.316,0.016
13.318,0.008
13.32,0.016
13.322,0.008
13.324,0.008
13.326,0.008
13.328,0.008
13.33,0.016
13.332,0.008
13.334,0.008
13.336,0.016
13.338,0.008
13.34,0.008
13.342,0.016
13.344,0.016
13.346,0.016
13.348,0.008
13.35,0.016
13.352,0.016
13.354,0.016
13.356,0.008
13.358,0.016
13.36,0.016
13.362,0.008
13.364,0.008
13.366,0.008
13.368,0.008
13.37,0.008
13.372,0.008
13.374,0.008
13.376,0.016
13.378,0.008
13.38,0.016
13.382,0.008
13.384,0.008
13.386,0.008
13.388,0.008
13.39,0.016
13.392,0.008
13.394,0.008
13.396,0.008
13.398,0.008
13.4,0.008
13.402,0.008
13.404,0.008
13.406,0.008
13.408,0.008
13.41,0.016
13.412,0.016
13.414,0.008
13.416,0.008
13.418,0.016
13.42,0.008
13.422,0.016
13.424,0.008
13.426,0.016
13.428,0.016
13.43,0.016
13.432,0.016
13.434,0.008
13.436,0.016
13.438,0.016
13.44,0.016
13.442,0.008
13.444,0.016
13.446,0.008
13.448,0.016
13.45,0.008
13.452,0.016
13.454,0.008
13.456,0.016
13.458,0.008
13.46,0.016
13.462,0.008
13.464,0.008
13.466,0.016
13.468,0.008
13.47,0.008
13.472,0.008
13.474,0.008
13.476,0.016
13.478,0.016
13.48,0.008
13.482,0.016
13.484,0.016
13.486,0.016
13.488,0.016
13.49,0.016
13.492,0.008
13.494,0.016
13.496,0.008
13.498,0.008
13.5,0.016
13.502,0.008
13.504,0.008
13.506,0.008
13.508,0.008
13.51,0.016
13.512,0.016
13.514,0.008
13.516,0.016
13.518,0.008
13.52,0.008
13.522,0.008
13.524,0.008
13.526,0.016
13.528,0.008
13.53,0.008
13.532,0.008
13.534,0.008
13.536,0.016
13.538,0.008
13.54,0.016
13.542,0.008
13.544,0.016
13.546,0.016
13.548,0.008
13.55,0.016
13.552,0.016
13.554,0.016
13.556,0.008
13.558,0.008
13.56,0.008
13.562,0.008
13.564,0.008
13.566,0.016
13.568,0.008
13.57,0.008
13.572,0.008
13.574,0.016
13.576,0.008
13.578,0.008
13.58,0.016
13.582,0.016
13.584,0.008
13.586,0.016
13.588,0.016
13.59,0.016
13.592,0.008
13.594,0.008
13.596,0.016
13.598,0.016
13.6,0.016
13.602,0.016
13.604,0.016
13.606,0.008
13.608,0.008
13.61,0.016
13.612,0.016
13.614,0.016
13.616,0.016
13.618,0.008
13.62,0.008
13.622,0.008
13.624,0.016
13.626,0.016
13.628,0.016
13.63,0.016
13.632,0.008
13.634,0.008
13.636,0.008
13.638,0.016
13.64,0.016
13.642,0.008
13.644,0.016
13.646,0.016
13.648,0.016
13.65,0.016
13.652,0.016
13.654,0.016
13.656,0.016
13.658,0.016
13.66,0.008
13.662,0.016
13.664,0.016
13.666,0.016
13.668,0.008
13.67,0.008
13.672,0.008
13.674,0.016
13.676,0.016
13.678,0.016
13.68,0.016
13.682,0.016
13.684,0.016
13.686,0.016
13.688,0.016
13.69,0.016
13.692,0.016
13.694,0.016
